Posted Date,Tran Date,Description,Card,Amount,Balance
5/10/2022,5/8/2022,BUDGET1808364183353 GREENSBORO NC,6918,"($1,643.75)",--
5/9/2022,5/6/2022,Prime Video*1L5OS3FU1 888-802-3080 WA,6918,($9.60),--
5/9/2022,5/5/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($1.21),--
5/9/2022,5/5/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($12.45),--
5/9/2022,5/5/2022,TACO BELL 039712 GREENSBORO NC,6918,($19.14),--
5/6/2022,5/5/2022,CIRCLE K # 23442 DURHAM NC,6918,($31.73),--
5/6/2022,5/5/2022,RDUAA PUBLIC PARKING MORRISVILLE NC,6918,($375.00),--
5/6/2022,5/4/2022,SPORT CLIPS - NC305 - GRE GREENSBORO NC,6918,($29.00),--
5/2/2022,4/30/2022,WAL-MART #5035 MULBERRY FL,6918,($9.13),--
5/2/2022,4/30/2022,CHICK-FIL-A #00695 LAKELAND FL,6918,($10.86),--
5/2/2022,4/29/2022,Prime Video*1Q0VI33I0 888-802-3080 WA,6918,($11.73),--
4/29/2022,4/27/2022,HABIT NEWBURY #6 NEWBURY PARK CA,6918,($12.09),--
4/25/2022,4/25/2022,MOB PAYMENT RECEIVED,6918,$398.25 ,--
4/25/2022,4/21/2022,HABIT NEWBURY #6 NEWBURY PARK CA,6918,($11.98),--
4/18/2022,4/15/2022,HABIT NEWBURY #6 NEWBURY PARK CA,6918,($13.69),--
4/15/2022,4/13/2022,HOMEWOOD SUITES AGOURA HILLS CA,6918,($362.66),--
4/13/2022,4/11/2022,STARBUCKS TC RDU RALEIGH NC,6918,($5.90),--
4/12/2022,4/11/2022,Amazon Prime*1H6TY1S32 Amzn.com/bill WA,6918,($16.00),--
4/8/2022,4/8/2022,MOB PAYMENT RECEIVED,6918,"$3,156.39 ",--
4/7/2022,4/6/2022,Prime Video*1H0W78Z82 888-802-3080 WA,6918,($9.60),--
4/5/2022,4/3/2022,HYATT REGENCY WESTLAKE 8055571234 CA,6918,($7.00),--
4/4/2022,4/3/2022,NATIONAL CAR RENTAL INGLEWOOD CA,6918,($81.03),--
4/4/2022,4/3/2022,NATIONAL CAR RENTAL INGLEWOOD CA,6918,($562.14),--
4/5/2022,4/3/2022,HYATT REGENCY WESTLAKE WESTLAKE VILL CA,6918,"($1,406.94)",--
4/4/2022,4/2/2022,FARFALLA - WESTLAKE WESTLAKE VILL CA,6918,($77.04),--
4/4/2022,4/2/2022,DELTA AIR 0067757205595 DALLAS TX,6918,($642.61),--
4/4/2022,4/1/2022,ILSOS INT VEH RENEWAL 8667566041 IL,6918,($154.40),--
3/31/2022,3/31/2022,MOB PAYMENT RECEIVED,6918,$359.82 ,--
3/31/2022,3/30/2022,RANCH HAND BBQ NEWBURY PARK CA,6918,($12.57),--
4/1/2022,3/30/2022,HABIT NEWBURY #6 NEWBURY PARK CA,6918,($13.79),--
3/30/2022,3/29/2022,Prime Video*166A32YF1 888-802-3080 WA,6918,($11.73),--
3/31/2022,3/29/2022,HYATT REGENCY WSTLAKE FB WESTLAKE VILL CA,6918,($45.45),--
3/31/2022,3/29/2022,THE HOME DEPOT #6662 THOUSAND OAKS CA,6918,($143.82),--
3/30/2022,3/28/2022,ATL CNBC EXPRESS ATLANTA GA,6918,($2.80),--
3/29/2022,3/28/2022,NATURES TABLE BISTRO ATLANTA GA,6918,($17.69),--
3/29/2022,3/27/2022,DELTA AIR 0067698708830 DALLAS TX,6918,($327.60),--
3/15/2022,3/15/2022,MOB PAYMENT RECEIVED,6918,$13.32 ,--
3/14/2022,3/12/2022,MOB PAYMENT RECEIVED,6918,$780.73 ,--
3/11/2022,3/11/2022,Amazon Prime*1Z8T69AO0 Amzn.com/bill WA,6918,($13.87),--
3/14/2022,3/10/2022,SALSARITAS - 86 - JEFFERS GREENSBORO NC,6918,($13.32),--
3/11/2022,3/10/2022,WALGREENS #6813 GREENSBORO NC,6918,($19.19),--
3/11/2022,3/9/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($11.22),--
3/10/2022,3/9/2022,HARRIS TEETER #0033 GREENSBORO NC,6918,($157.39),--
3/10/2022,3/8/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
3/10/2022,3/8/2022,STARBUCKS STORE 08374 GREENSBORO NC,6918,($12.70),--
3/9/2022,3/7/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($5.17),--
3/9/2022,3/7/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
3/8/2022,3/7/2022,STARBUCKS STORE 08374 GREENSBORO NC,6918,($12.06),--
3/8/2022,3/7/2022,HARRIS TEETER #0033 GREENSBORO NC,6918,($34.09),--
3/9/2022,3/7/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($73.31),--
3/8/2022,3/6/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($8.31),--
3/7/2022,3/6/2022,Prime Video*1W6XA46J0 888-802-3080 WA,6918,($9.60),--
3/8/2022,3/6/2022,MENCHIES 106 QUAKER VIL GREENSBORO NC,6918,($21.58),--
3/7/2022,3/5/2022,Prime Video*1W52U15S0 888-802-3080 WA,6918,($4.26),--
3/7/2022,3/5/2022,CHICK-FIL-A #04575 GREENSBORO NC,6918,($9.13),--
3/7/2022,3/5/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($14.04),--
3/7/2022,3/5/2022,HARRIS TEETER #0280 GREENSBORO NC,6918,($56.98),--
3/7/2022,3/4/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
3/7/2022,3/4/2022,TARGET 00010785 GREENSBORO NC,6918,($11.32),--
3/7/2022,3/4/2022,NOODLES & CO 9026 GREENSBORO NC,6918,($30.05),--
3/7/2022,3/3/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
3/4/2022,3/3/2022,PITA DELITE FRIENDLY GREENSBORO NC,6918,($21.33),--
3/3/2022,3/2/2022,365 SOS AUTO APRIVA TROY MI,6918,($1.38),--
3/3/2022,3/2/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/3/2022,3/2/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/3/2022,3/2/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/3/2022,3/2/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/3/2022,3/2/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/3/2022,3/2/2022,Prime Video*1W0P50PY1 888-802-3080 WA,6918,($4.26),--
3/4/2022,3/2/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
3/3/2022,3/2/2022,STARBUCKS STORE 08374 GREENSBORO NC,6918,($13.56),--
3/3/2022,3/2/2022,HARRIS TEETER #0033 GREENSBORO NC,6918,($20.07),--
3/4/2022,3/2/2022,SALSARITAS - 86 - JEFFERS GREENSBORO NC,6918,($23.24),--
3/1/2022,3/1/2022,MOB PAYMENT RECEIVED,6918,$840.30 ,--
3/2/2022,3/1/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/2/2022,3/1/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/2/2022,3/1/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/2/2022,3/1/2022,ARBOR RIDGE GREENSBORO NC,6918,($1.50),--
3/2/2022,3/1/2022,Prime Video*1I1ZD1G72 888-802-3080 WA,6918,($11.73),--
3/2/2022,3/1/2022,MOE'S 245 GREENSBORO NC,6918,($24.87),--
3/2/2022,3/1/2022,PETCO 1776 63517767 GREENSBORO NC,6918,($59.77),--
3/2/2022,2/28/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
3/1/2022,2/28/2022,CORELIFE EATERY GREENSBORO NC,6918,($24.50),--
3/1/2022,2/27/2022,TACO BELL 039712 GREENSBORO NC,6918,($13.73),--
2/28/2022,2/27/2022,HARRIS TEETER #0033 GREENSBORO NC,6918,($64.31),--
2/28/2022,2/26/2022,STARBUCKS STORE 10605 GREENSBORO NC,6918,($0.61),--
2/28/2022,2/26/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
2/28/2022,2/26/2022,SALSARITAS - 86 - JEFFERS GREENSBORO NC,6918,($12.58),--
2/28/2022,2/26/2022,TST* PIEOLOGY - GREENSBOR GREENSBORO NC,6918,($32.92),--
2/28/2022,2/25/2022,HARRIS TEETER #0033 GREENSBORO NC,6918,($27.13),--
2/25/2022,2/24/2022,WALGREENS #6813 GREENSBORO NC,6918,($6.70),--
2/28/2022,2/24/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($12.44),--
2/28/2022,2/24/2022,STARBUCKS STORE 08374 GREENSBORO NC,6918,($13.56),--
2/25/2022,2/24/2022,WALGREENS #6813 GREENSBORO NC,6918,($16.00),--
2/25/2022,2/24/2022,PITA DELITE FRIENDLY GREENSBORO NC,6918,($24.08),--
2/24/2022,2/23/2022,AMZ*Twitch amazonpay@twi CA,6918,($5.71),--
2/25/2022,2/23/2022,CHICK-FIL-A #0746 GREENSBORO NC,6918,($7.42),--
2/24/2022,2/23/2022,CORELIFE EATERY GREENSBORO NC,6918,($33.14),--
2/25/2022,2/23/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($59.79),--
2/23/2022,2/22/2022,365 SOS AUTO APRIVA TROY MI,6918,($2.92),--
2/24/2022,2/22/2022,STARBUCKS STORE 08374 GREENSBORO NC,6918,($12.70),--
2/23/2022,2/21/2022,SHEETZ 0460 00004606 GREENSBORO NC,6918,($8.91),--
2/23/2022,2/21/2022,SALSARITAS - 86 - JEFFERS GREENSBORO NC,6918,($28.78),--
2/21/2022,2/20/2022,"ViaSat, Inc. Carlsbad CA",6918,($5.00),--
2/21/2022,2/20/2022,THEMARKETST1789 PORTLAND OR,6918,($5.58),--
2/21/2022,2/20/2022,MOE'S 245 GREENSBORO NC,6918,($24.87),--
2/21/2022,2/20/2022,SKIHOOD ECOMM 503-337-2222 OR,6918,($302.00),--
2/21/2022,2/19/2022,HOODLAND THRFTWY WELCHES OR,6918,($2.39),--
2/21/2022,2/19/2022,HOODLAND THRFTWY WELCHES OR,6918,($16.36),--
2/21/2022,2/18/2022,SQ *FRY BAR Beaverton OR,6918,($4.00),--
2/21/2022,2/18/2022,SQ *FRESHFISH POKE Beaverton OR,6918,($15.50),--
2/21/2022,2/18/2022,SQ *STICKMEN BREWING COMP Tualatin OR,6918,($22.42),--
2/11/2022,2/11/2022,Amazon Prime*AD7VK7S03 Amzn.com/bill WA,6918,($13.87),--
2/10/2022,2/10/2022,NFO PAYMENT RECEIVED,6918,$443.18 ,--
2/8/2022,2/8/2022,INTEREST CHARGE-PURCHASES,6918,($3.94),--
2/7/2022,2/6/2022,Prime Video*1Z9MW5UI3 888-802-3080 WA,6918,($9.60),--
2/1/2022,1/31/2022,AMZN Mktp US*8H52666N3 Amzn.com/bill WA,6918,($106.74),--
1/31/2022,1/29/2022,Prime Video*T952D0AP3 888-802-3080 WA,6918,($11.73),--
1/24/2022,1/23/2022,AMZ*Twitch amazonpay@twi CA,6918,($5.71),--
1/24/2022,1/22/2022,Prime Video*XT6L99TK3 888-802-3080 WA,6918,($4.26),--
1/21/2022,1/21/2022,AMZN Mktp US*JX5CM2OV3 Amzn.com/bill WA,6918,($21.33),--
1/13/2022,1/12/2022,AMZN Mktp US*XE59B8J63 Amzn.com/bill WA,6918,($40.87),--
1/12/2022,1/12/2022,AMZN Mktp US*YA4P65YI3 Amzn.com/bill WA,6918,($51.19),--
1/11/2022,1/11/2022,Amazon Prime*871TS4UK3 Amzn.com/bill WA,6918,($13.87),--
1/11/2022,1/11/2022,AMZN Mktp US*4073R1Q83 Amzn.com/bill WA,6918,($20.65),--
1/12/2022,1/11/2022,AMZN Mktp US*AE71N7I23 Amzn.com/bill WA,6918,($47.24),--
1/10/2022,1/8/2022,AMZN Mktp US*ZD5XD13Q3 Amzn.com/bill WA,6918,($12.80),--
1/7/2022,1/7/2022,AMZN Mktp US*M17J19H03 Amzn.com/bill WA,6918,($85.16),--
12/30/2021,12/29/2021,Prime Video*589984UM3 888-802-3080 WA,6918,($1.06),--
12/28/2021,12/28/2021,AMZN Mktp US*TF8SS4EB3 Amzn.com/bill WA,6918,($7.03),--
12/27/2021,12/27/2021,MOB PAYMENT RECEIVED,6918,$554.63 ,--
12/24/2021,12/24/2021,AMZN Mktp US*0S58K1OR3 Amzn.com/bill WA,6918,($0.41),--
12/24/2021,12/23/2021,AMZ*Twitch amazonpay@twi CA,6918,($5.71),--
12/24/2021,12/23/2021,AMZN Mktp US*301BY3VA3 Amzn.com/bill WA,6918,($17.17),--
12/23/2021,12/22/2021,AMZN Mktp US*704SN0D93 Amzn.com/bill WA,6918,($16.00),--
12/23/2021,12/22/2021,AMZN Mktp US*1C3YV7DV3 Amzn.com/bill WA,6918,($23.27),--
12/22/2021,12/21/2021,AMZN Mktp US*XJ41I9WU3 Amzn.com/bill WA,6918,($10.66),--
12/22/2021,12/21/2021,AMAZON.COM*HE1UL42Y3 AMZN AMZN.COM/BILL WA,6918,($24.54),--
12/13/2021,12/11/2021,Amazon Prime*FR46Y5393 Amzn.com/bill WA,6918,($13.87),--
12/3/2021,12/3/2021,AMZ*Twitch amazonpay@twi CA,6918,($114.24),--
11/29/2021,11/29/2021,Prime Video*X056O3SL3 888-802-3080 WA,6918,($1.06),--
11/30/2021,11/29/2021,AMZN MKTP US*X55581CF3 AM AMZN.COM/BILL WA,6918,($138.76),--
